delivery_id,distance_km,traffic_index,rainfall,rider_count,delayed
1150,15,1,0,42,0
1151,18,8,1,48,1
1152,20,3,1,40,1
1153,21,1,1,34,1
1154,19,9,0,23,1
1155,12,2,0,40,0
1156,13,5,1,28,1
1157,15,3,0,7,0
1158,8,5,0,14,0
1159,1,2,1,46,1
1160,17,3,1,40,1
1161,8,7,1,20,1
1162,1,2,1,18,1
1163,16,7,0,33,0
1164,20,9,0,19,1
1165,8,1,1,8,1
1166,10,3,0,39,0
1167,19,5,1,33,1
1168,20,6,0,38,0
1169,23,6,1,39,1
1170,7,3,0,24,0
1171,15,6,0,47,0
1172,15,7,0,11,0
1173,17,8,1,18,1
1174,4,3,0,20,0
1175,14,2,0,6,0
1176,20,8,0,21,1
1177,5,9,0,10,1
1178,16,1,1,26,1
1179,24,1,0,34,0
1180,9,5,0,21,0
1181,1,3,1,26,1
1182,10,6,1,29,1
1183,17,3,0,15,0
1184,7,4,1,47,1
1185,15,3,1,40,1
1186,2,3,0,42,0
1187,11,6,0,16,0
1188,16,8,0,9,1
1189,3,1,1,17,1
1190,1,6,1,20,1
1191,10,5,0,17,0
1192,12,1,0,45,0
1193,21,5,1,49,1
1194,11,3,0,28,0
1195,20,2,1,28,1
1196,15,2,0,5,0
1197,12,7,1,34,1
1198,16,6,0,10,0
1199,20,5,1,29,1
1200,10,1,0,20,0
1201,2,3,1,31,1
1202,19,3,1,34,1
1203,3,6,0,35,0
1204,9,4,0,17,0
1205,20,4,0,24,0
1206,21,6,0,29,0
1207,6,1,1,16,1
1208,15,6,0,11,0
1209,7,4,1,7,1
1210,15,9,0,30,1
1211,14,8,1,18,1
1212,19,3,0,33,0
1213,22,2,0,25,0
1214,12,9,0,26,1
1215,21,6,0,26,0
1216,12,5,0,45,0
1217,16,3,1,39,1
1218,20,7,0,22,0
1219,8,1,0,7,0
1220,18,6,0,18,0
1221,2,3,1,11,1
1222,2,5,1,40,1
1223,17,9,1,39,1
1224,14,8,0,11,1
1225,5,4,0,39,0
1226,6,4,0,22,0
1227,1,1,0,37,0
1228,18,4,0,7,0
1229,10,9,0,38,1
1230,7,9,1,20,1
1231,8,4,0,28,0
1232,5,8,0,30,1
1233,16,7,1,14,1
1234,4,6,1,10,1
1235,7,8,1,47,1
1236,16,8,1,27,1
1237,9,2,0,40,0
1238,3,9,1,26,1
1239,14,7,0,24,0
1240,22,4,1,16,1
1241,20,6,1,41,1
1242,8,5,1,49,1
1243,11,9,1,34,1
1244,22,2,0,35,0
1245,5,7,1,14,1
1246,3,2,0,28,0
1247,10,5,1,14,1
1248,2,8,1,7,1
1249,2,1,1,38,1
1250,8,7,1,22,1
1251,12,7,0,13,0
1252,5,7,1,35,1
1253,9,9,1,42,1
1254,17,7,0,32,0
1255,3,6,0,8,0
1256,8,6,1,44,1
1257,16,6,1,16,1
1258,15,6,1,8,1
1259,15,1,1,36,1
1260,16,8,0,8,1
1261,11,2,0,6,0
1262,17,2,1,35,1
1263,19,8,1,5,1
1264,7,3,1,44,1
1265,23,9,1,7,1
1266,21,3,0,46,0
1267,6,3,0,24,0
1268,14,3,1,11,1
1269,24,9,0,7,1
1270,20,3,0,15,0
1271,6,2,0,16,0
1272,9,5,0,49,0
1273,8,3,1,29,1
1274,3,5,0,39,0
1275,7,2,1,44,1
1276,10,3,0,17,0
1277,15,1,1,16,1
1278,15,6,0,10,0
1279,23,6,0,37,0
1280,6,3,0,49,0
1281,23,9,0,7,1
1282,24,9,1,39,1
1283,4,5,1,46,1
1284,11,8,1,46,1
1285,4,8,1,5,1
1286,19,9,0,38,1
1287,7,1,1,38,1
1288,23,8,1,38,1
1289,14,9,0,24,1
1290,14,8,0,23,1
1291,15,1,0,24,0
1292,4,2,1,10,1
1293,2,6,0,24,0
1294,17,9,1,26,1
1295,23,4,1,7,1
1296,21,5,1,42,1
1297,11,2,0,33,0
1298,8,6,0,29,0
1299,11,7,1,24,1
1300,4,1,0,15,0
1301,16,8,0,39,1
1302,9,9,0,5,1
1303,12,8,0,8,1
1304,14,9,1,42,1
1305,4,8,0,36,1
1306,21,1,0,29,0
1307,1,4,0,21,0
1308,16,4,0,37,0
1309,10,4,0,32,0
1310,18,9,1,6,1
1311,5,5,0,39,0
1312,8,5,0,8,0
1313,3,5,1,19,1
1314,23,2,0,25,0
1315,9,7,1,29,1
1316,7,8,0,35,1
1317,17,6,1,43,1
1318,13,2,1,21,1
1319,7,9,1,9,1
1320,12,4,0,44,0
1321,23,7,1,10,1
1322,20,2,0,18,0
1323,19,2,1,41,1
1324,4,8,1,6,1
1325,14,6,0,12,0
1326,23,1,1,46,1
1327,11,7,1,33,1
1328,4,8,1,25,1
1329,16,8,1,48,1
1330,23,1,0,31,0
1331,7,3,0,22,0
1332,4,2,0,40,0
1333,24,2,1,9,1
1334,2,9,0,9,1
1335,20,3,0,34,0
1336,1,4,0,49,0
1337,5,7,0,8,0
1338,9,7,0,11,0
1339,18,7,0,19,0
1340,1,8,1,22,1
1341,6,3,1,49,1
1342,9,9,1,48,1
1343,1,9,1,16,1
1344,8,5,1,7,1
1345,9,5,0,12,0
1346,10,7,1,16,1
1347,13,7,1,11,1
1348,14,7,1,12,1
1349,24,4,0,49,0
1350,23,3,1,7,1
1351,11,8,1,14,1
1352,19,8,0,36,1
1353,9,4,0,39,0
1354,23,5,0,29,0
1355,6,8,0,42,1
1356,20,8,0,46,1
1357,18,7,0,37,0
1358,3,5,1,46,1
1359,13,4,0,45,0
1360,8,1,0,31,0
1361,13,8,0,17,1
1362,9,9,0,42,1
1363,11,6,0,15,0
1364,17,7,1,9,1
1365,3,4,1,32,1
1366,8,8,1,20,1
1367,21,9,0,16,1
1368,16,2,1,37,1
1369,11,2,0,19,0
1370,17,5,1,7,1
1371,18,8,1,40,1
1372,13,6,0,33,0
1373,4,2,0,40,0
1374,12,3,0,49,0
1375,2,7,0,25,0
1376,2,5,1,39,1
1377,15,8,0,49,1
1378,10,3,1,34,1
1379,17,5,0,19,0
1380,5,9,1,49,1
1381,15,8,1,10,1
1382,6,5,1,16,1
1383,23,3,1,34,1
1384,12,5,1,31,1
1385,1,3,1,40,1
1386,15,6,1,41,1
1387,13,4,0,20,0
1388,1,4,0,28,0
1389,5,2,0,13,0
1390,18,1,1,26,1
1391,1,9,1,10,1
1392,1,4,0,42,0
1393,8,3,1,33,1
1394,16,1,1,11,1
1395,15,7,0,15,0
1396,1,3,0,8,0
1397,16,5,0,46,0
1398,19,5,0,7,0
1399,4,8,1,19,1
1400,7,9,1,49,1
1401,12,5,1,18,1
1402,1,8,0,42,1
1403,3,7,0,20,0
1404,11,3,1,23,1
1405,7,9,0,46,1
1406,2,2,1,6,1
1407,12,2,0,13,0
1408,2,7,1,32,1
1409,17,1,0,9,0
1410,10,8,1,46,1
1411,17,4,0,47,0
1412,21,7,1,49,1
1413,20,3,0,18,0
1414,1,8,0,29,1
1415,10,7,1,23,1
1416,17,6,1,27,1
1417,15,8,0,10,1
1418,6,9,1,24,1
1419,14,1,1,42,1
1420,7,1,1,26,1
1421,7,2,0,9,0
1422,8,6,0,7,0
1423,14,8,1,33,1
1424,20,1,1,34,1
1425,22,1,1,26,1
1426,12,4,0,30,0
1427,18,3,1,46,1
1428,20,9,1,5,1
1429,21,7,0,18,0
1430,3,4,0,34,0
1431,19,8,1,11,1
1432,10,7,1,41,1
1433,18,5,1,28,1
1434,3,9,0,6,1
1435,9,7,0,41,0
1436,18,9,1,24,1
1437,19,4,0,13,0
1438,3,7,0,32,0
1439,1,8,0,29,1
1440,22,1,1,33,1
1441,23,4,0,36,0
1442,19,3,0,14,0
1443,14,3,1,23,1
1444,3,1,0,40,0
1445,15,6,0,38,0
1446,7,5,0,47,0
1447,11,6,0,39,0
1448,17,3,1,21,1
1449,21,9,1,10,1
1450,10,7,0,40,0
1451,14,4,0,5,0
1452,20,6,0,40,0
1453,21,5,1,33,1
1454,3,5,1,47,1
1455,6,9,1,29,1
1456,8,3,1,30,1
1457,23,4,0,17,0
1458,15,2,1,36,1
1459,23,5,0,44,0
1460,10,3,1,37,1
1461,11,1,1,13,1
1462,19,2,1,13,1
1463,5,7,1,10,1
1464,8,1,1,23,1
1465,14,2,1,6,1
1466,11,6,1,28,1
1467,20,5,1,44,1
1468,23,1,0,47,0
1469,11,8,1,35,1
1470,2,8,0,6,1
1471,3,4,1,45,1
1472,11,5,1,17,1
1473,4,4,1,48,1
1474,6,4,1,36,1
1475,3,3,0,23,0
1476,13,7,0,48,0
1477,4,1,1,44,1
1478,1,4,0,23,0
1479,14,4,1,28,1
1480,18,3,0,20,0
1481,19,2,1,14,1
1482,22,1,1,30,1
1483,22,4,0,40,0
1484,12,7,1,41,1
1485,19,2,1,6,1
1486,8,9,0,11,1
1487,23,1,1,30,1
1488,10,2,1,35,1
1489,9,6,0,27,0
1490,24,9,1,18,1
1491,17,8,1,11,1
1492,1,4,1,48,1
1493,3,2,1,34,1
1494,24,7,0,15,0
1495,4,5,0,48,0
1496,1,6,0,19,0
1497,14,6,0,24,0
1498,24,9,1,30,1
1499,24,2,0,49,0
1500,13,1,1,9,1
1501,5,5,0,15,0
1502,14,2,0,9,0
1503,20,7,1,33,1
1504,18,4,1,42,1
1505,10,3,1,39,1
1506,5,8,0,38,1
1507,6,6,0,13,0
1508,1,5,0,25,0
1509,6,8,1,29,1
1510,19,8,0,22,1
1511,24,2,1,42,1
1512,4,7,1,20,1
1513,1,7,0,19,0
1514,16,6,0,33,0
1515,15,5,1,24,1
1516,12,2,1,22,1
1517,18,8,1,10,1
1518,9,3,0,36,0
1519,18,5,0,10,0
1520,1,3,0,24,0
1521,17,7,0,48,0
1522,2,1,1,14,1
1523,24,5,0,19,0
1524,10,6,0,47,0
1525,10,2,0,19,0
1526,14,3,1,35,1
1527,5,4,0,5,0
1528,23,3,1,22,1
1529,13,4,0,27,0
1530,22,4,0,27,0
1531,10,1,0,45,0
1532,23,2,1,31,1
1533,21,9,0,9,1
1534,19,7,1,15,1
1535,18,9,1,41,1
1536,9,3,1,14,1
1537,12,8,0,37,1
1538,15,4,1,45,1
1539,3,8,0,16,1
1540,9,4,1,11,1
1541,2,9,0,32,1
1542,5,2,0,33,0
1543,2,5,0,9,0
1544,18,6,0,41,0
1545,11,8,0,30,1
1546,17,9,0,25,1
1547,12,1,0,30,0
1548,24,6,1,38,1
1549,24,6,0,46,0
1550,21,6,0,23,0
1551,3,3,0,38,0
1552,3,5,0,9,0
1553,5,1,1,17,1
1554,2,7,1,16,1
1555,13,4,1,22,1
1556,15,6,1,14,1
1557,1,5,0,42,0
1558,20,4,0,25,0
1559,2,9,0,8,1
1560,21,1,1,49,1
1561,1,7,1,19,1
1562,23,9,1,40,1
1563,13,5,0,35,0
1564,7,9,0,20,1
1565,16,6,0,33,0
1566,18,9,1,46,1
1567,3,2,0,48,0
1568,8,4,1,35,1
1569,7,8,1,12,1
1570,3,6,0,41,0
1571,24,4,0,22,0
1572,10,3,0,31,0
1573,14,1,1,15,1
1574,3,4,1,15,1
1575,1,9,0,6,1
1576,13,6,1,9,1
1577,18,1,0,47,0
1578,4,6,0,27,0
1579,13,2,0,32,0
1580,13,5,0,48,0
1581,19,8,1,47,1
1582,6,1,1,14,1
1583,10,1,1,15,1
1584,19,8,0,35,1
1585,9,8,1,31,1
1586,15,2,1,41,1
1587,15,7,1,14,1
1588,20,2,0,11,0
1589,2,3,0,33,0
1590,7,1,1,44,1
1591,16,2,0,13,0
1592,14,1,1,32,1
1593,13,7,1,29,1
1594,9,1,1,28,1
1595,7,9,0,47,1
1596,18,1,1,16,1
1597,18,4,1,32,1
1598,13,4,1,9,1
1599,3,2,1,13,1
1600,23,2,0,12,0
1601,12,6,1,35,1
1602,5,8,0,21,1
1603,23,6,1,40,1
1604,18,7,1,31,1
1605,6,8,1,21,1
1606,4,4,0,35,0
1607,21,6,1,48,1
1608,11,2,1,42,1
1609,6,8,1,24,1
1610,19,8,0,31,1
1611,7,5,1,29,1
1612,19,4,0,23,0
1613,19,2,1,30,1
1614,22,6,0,26,0
1615,15,4,1,44,1
1616,23,6,0,40,0
1617,8,1,0,44,0
1618,21,4,0,7,0
1619,13,4,0,14,0
1620,4,9,0,32,1
1621,16,3,1,6,1
1622,16,7,0,22,0
1623,13,2,0,34,0
1624,17,3,0,29,0
1625,10,1,0,44,0
1626,9,1,0,41,0
1627,17,6,1,23,1
1628,14,1,1,28,1
1629,2,2,0,33,0
1630,19,9,0,38,1
1631,15,4,1,10,1
1632,4,4,0,48,0
1633,21,5,1,6,1
1634,17,2,0,46,0
1635,15,6,1,45,1
1636,10,6,1,41,1
1637,10,6,1,23,1
1638,6,8,0,15,1
1639,18,2,0,43,0
1640,13,9,1,39,1
1641,24,5,1,34,1
1642,14,5,1,40,1
1643,9,7,1,45,1
1644,21,2,0,49,0
1645,23,6,0,8,0
1646,14,4,0,33,0
1647,22,6,0,17,0
1648,1,4,0,34,0
1649,23,6,1,31,1
1650,2,1,1,49,1
1651,19,6,1,35,1
1652,18,6,0,33,0
1653,4,2,0,29,0
1654,14,7,0,36,0
1655,8,2,1,17,1
1656,8,6,1,6,1
1657,12,8,1,42,1
1658,2,3,0,26,0
1659,21,2,1,30,1
1660,22,1,0,29,0
1661,1,7,0,44,0
1662,14,6,0,41,0
1663,15,6,0,21,0
1664,20,5,1,14,1
1665,11,2,0,45,0
1666,23,7,0,34,0
1667,7,5,1,41,1
1668,11,6,1,46,1
1669,6,5,0,48,0
1670,7,7,1,33,1
1671,13,8,1,25,1
1672,7,6,1,39,1
1673,11,7,1,37,1
1674,15,1,1,37,1
1675,18,5,1,9,1
1676,9,8,0,28,1
1677,23,7,1,20,1
1678,19,8,1,42,1
1679,2,9,1,27,1
1680,22,1,1,16,1
1681,16,9,0,26,1
1682,19,3,1,35,1
1683,19,2,0,26,0
1684,21,3,1,41,1
1685,5,2,1,41,1
1686,18,3,1,9,1
1687,8,4,0,21,0
1688,22,8,0,30,1
1689,23,2,1,12,1
1690,18,2,0,5,0
1691,23,4,0,21,0
1692,24,7,1,29,1
1693,2,6,0,18,0
1694,7,7,0,28,0
1695,20,7,0,14,0
1696,23,4,0,32,0
1697,6,9,1,41,1
1698,5,5,0,16,0
1699,23,2,1,13,1
1700,1,1,0,12,0
1701,11,5,0,37,0
1702,15,7,0,25,0
1703,6,7,0,47,0
1704,14,9,0,29,1
1705,22,6,0,32,0
1706,8,1,1,5,1
1707,15,6,1,45,1
1708,23,1,1,28,1
1709,21,1,1,13,1
1710,1,7,1,9,1
1711,12,4,0,9,0
1712,9,8,1,36,1
1713,6,6,1,36,1
1714,3,1,0,44,0
1715,22,7,0,27,0
1716,22,3,0,32,0
1717,24,8,0,11,1
1718,21,7,0,42,0
1719,22,3,1,20,1
1720,15,7,0,21,0
1721,2,7,0,33,0
1722,3,4,1,45,1
1723,24,9,0,13,1
1724,2,4,1,26,1
1725,11,6,0,34,0
1726,8,7,1,31,1
1727,17,4,0,41,0
1728,2,8,0,8,1
1729,23,3,1,15,1
1730,7,7,0,23,0
1731,6,7,0,10,0
1732,21,4,0,41,0
1733,1,8,1,15,1
1734,16,1,1,23,1
1735,16,9,0,37,1
1736,17,7,0,48,0
1737,12,4,0,38,0
1738,11,9,1,20,1
1739,14,9,0,36,1
1740,17,4,1,24,1
1741,23,7,1,12,1
1742,12,7,0,18,0
1743,11,9,1,20,1
1744,9,8,1,48,1
1745,2,4,1,36,1
1746,15,4,1,33,1
1747,10,5,0,6,0
1748,8,5,1,47,1
1749,16,6,1,25,1
1750,11,9,0,15,1
1751,13,9,0,24,1
1752,8,4,1,22,1
1753,21,5,0,26,0
1754,5,1,1,47,1
1755,18,9,0,36,1
1756,24,8,0,39,1
1757,4,5,0,39,0
1758,9,9,1,12,1
1759,2,3,0,43,0
1760,10,8,1,29,1
1761,8,1,0,14,0
1762,18,4,0,8,0
1763,24,2,1,47,1
1764,11,2,0,33,0
1765,23,3,1,13,1
1766,20,8,1,43,1
1767,11,4,1,13,1
1768,23,6,0,45,0
1769,23,5,1,24,1
1770,10,3,0,32,0
1771,22,8,1,24,1
1772,20,3,1,13,1
1773,10,2,0,37,0
1774,20,4,0,26,0
1775,10,3,1,45,1
1776,21,4,1,31,1
1777,13,6,0,9,0
1778,14,1,1,8,1
1779,13,5,0,7,0
1780,8,1,0,17,0
1781,21,6,0,14,0
1782,12,3,1,36,1
1783,22,1,1,14,1
1784,23,8,1,47,1
1785,16,4,1,12,1
1786,9,7,0,19,0
1787,3,6,0,12,0
1788,15,3,1,47,1
1789,4,4,0,8,0
1790,10,2,0,43,0
1791,14,5,1,7,1
1792,1,1,1,33,1
1793,20,9,1,36,1
1794,13,7,1,17,1
1795,17,7,0,8,0
1796,5,6,0,7,0
1797,22,4,1,10,1
1798,23,5,0,41,0
1799,12,1,1,37,1
1800,1,8,1,12,1
1801,11,7,1,19,1
1802,3,7,1,16,1
1803,12,8,0,41,1
1804,3,3,1,24,1
1805,9,5,1,23,1
1806,5,4,0,32,0
1807,23,2,0,34,0
1808,22,6,1,32,1
1809,5,9,1,5,1
1810,16,8,1,29,1
1811,16,8,1,45,1
1812,24,2,0,39,0
1813,3,5,0,11,0
1814,19,9,0,45,1
1815,22,7,0,37,0
1816,19,8,1,44,1
1817,21,4,0,31,0
1818,15,6,1,41,1
1819,10,6,0,21,0
1820,20,7,0,35,0
1821,12,2,0,20,0
1822,6,6,0,21,0
1823,17,3,1,20,1
1824,9,6,0,33,0
1825,21,7,1,44,1
1826,9,8,1,42,1
1827,16,2,1,44,1
1828,16,1,0,5,0
1829,4,2,0,9,0
1830,10,7,0,7,0
1831,9,7,1,15,1
1832,4,6,0,46,0
1833,5,5,0,46,0
1834,13,7,0,5,0
1835,8,4,1,40,1
1836,18,5,1,40,1
1837,23,2,0,39,0
1838,19,3,0,35,0
1839,15,1,1,11,1
1840,3,6,0,8,0
1841,24,1,0,49,0
1842,22,3,1,48,1
1843,14,4,1,18,1
1844,3,6,0,33,0
1845,2,4,1,12,1
1846,18,5,0,41,0
1847,16,6,0,11,0
1848,6,7,0,21,0
1849,15,6,0,33,0
1850,22,2,0,10,0
1851,12,4,0,23,0
1852,24,8,0,23,1
1853,16,8,0,6,1
1854,6,1,1,38,1
1855,3,2,0,11,0
1856,14,6,0,27,0
1857,10,3,0,25,0
1858,5,2,1,8,1
1859,11,9,1,34,1
1860,21,9,1,27,1
1861,17,4,0,24,0
1862,6,4,1,26,1
1863,17,4,1,27,1
1864,14,8,1,19,1
1865,5,8,0,41,1
1866,1,4,1,20,1
1867,23,6,1,13,1
1868,10,3,1,18,1
1869,15,8,0,46,1
1870,16,6,0,42,0
1871,23,2,1,37,1
1872,12,9,1,30,1
1873,6,3,0,41,0
1874,13,4,1,42,1
1875,5,8,1,16,1
1876,3,6,1,17,1
1877,5,3,1,47,1
1878,18,3,1,16,1
1879,8,2,0,22,0
1880,24,2,1,27,1
1881,17,2,0,41,0
1882,15,7,0,17,0
1883,2,8,0,43,1
1884,15,2,1,37,1
1885,15,4,0,48,0
1886,19,7,0,14,0
1887,7,6,1,16,1
1888,9,8,1,17,1
1889,14,6,0,24,0
1890,21,8,0,26,1
1891,14,6,0,46,0
1892,10,5,0,17,0
1893,22,5,0,34,0
1894,6,2,1,8,1
1895,2,6,0,14,0
1896,19,6,0,18,0
1897,15,3,0,48,0
1898,5,2,0,39,0
1899,20,9,1,46,1
1900,19,4,1,9,1
1901,2,5,0,49,0
1902,16,9,1,37,1
1903,7,6,0,11,0
1904,16,9,0,20,1
1905,18,4,0,36,0
1906,14,9,1,33,1
1907,16,2,0,18,0
1908,23,9,1,34,1
1909,17,5,0,31,0
1910,15,1,1,21,1
1911,7,1,0,44,0
1912,8,1,0,35,0
1913,16,4,0,40,0
1914,19,2,0,21,0
1915,21,8,1,14,1
1916,22,4,0,43,0
1917,3,8,0,23,1
1918,2,7,1,20,1
1919,9,3,0,48,0
1920,1,2,1,12,1
1921,18,6,1,43,1
1922,1,1,0,41,0
1923,22,7,0,33,0
1924,6,3,1,30,1
1925,18,8,1,9,1
1926,17,9,0,26,1
1927,17,6,1,9,1
1928,19,6,1,19,1
1929,16,1,0,15,0
1930,9,9,1,21,1
1931,1,8,0,12,1
1932,24,7,0,8,0
1933,24,7,1,21,1
1934,11,7,1,45,1
1935,23,1,0,18,0
1936,17,3,1,30,1
1937,9,8,0,38,1
1938,8,7,0,22,0
1939,4,8,1,24,1
1940,23,5,0,24,0
1941,3,5,1,14,1
1942,22,9,0,7,1
1943,10,6,1,23,1
1944,24,1,1,5,1
1945,18,2,0,48,0
1946,21,1,0,17,0
1947,21,3,1,41,1
1948,3,8,1,38,1
1949,9,9,0,36,1
1950,16,6,0,30,0
1951,24,1,1,24,1
1952,21,4,0,5,0
1953,16,1,1,22,1
1954,1,5,0,31,0
1955,17,4,0,39,0
1956,12,6,0,48,0
1957,6,5,1,21,1
1958,1,3,0,45,0
1959,16,4,0,20,0
1960,14,3,1,35,1
1961,8,8,0,16,1
1962,6,4,1,18,1
1963,22,6,1,45,1
1964,23,3,0,6,0
1965,7,5,1,47,1
1966,2,4,0,47,0
1967,13,5,0,5,0
1968,20,3,1,15,1
1969,2,7,0,26,0
1970,3,2,0,27,0
1971,19,8,1,13,1
1972,16,5,1,28,1
1973,5,5,0,31,0
1974,11,3,1,37,1
1975,17,3,1,26,1
1976,10,4,0,41,0
1977,17,2,1,6,1
1978,21,7,1,21,1
1979,4,5,0,9,0
1980,11,1,1,46,1
1981,3,4,0,11,0
1982,8,4,1,47,1
1983,17,6,0,26,0
1984,2,8,1,45,1
1985,16,8,1,29,1
1986,17,3,1,45,1
1987,10,8,0,42,1
1988,13,7,0,35,0
1989,20,9,0,10,1
1990,22,1,0,28,0
1991,18,3,1,47,1
1992,9,1,1,30,1
1993,22,7,1,33,1
1994,7,4,0,20,0
1995,2,5,0,49,0
1996,18,8,0,6,1
1997,3,4,1,17,1
1998,5,2,1,34,1
1999,23,4,0,12,0
2000,23,7,0,14,0
2001,5,6,0,8,0
2002,16,9,0,29,1
2003,23,8,1,22,1
2004,4,1,0,26,0
2005,6,5,1,17,1
2006,19,2,0,5,0
2007,2,7,0,48,0
2008,18,3,0,29,0
2009,14,4,0,38,0
2010,12,8,1,24,1
2011,24,8,0,21,1
2012,18,9,1,38,1
2013,13,9,1,31,1
2014,2,4,0,29,0
2015,16,5,1,12,1
2016,12,5,0,21,0
2017,9,6,0,43,0
2018,5,2,1,28,1
2019,5,8,1,8,1
2020,4,6,0,40,0
2021,13,7,0,30,0
2022,3,4,1,9,1
2023,22,8,0,14,1
2024,17,6,1,27,1
2025,12,5,0,47,0
2026,10,1,1,41,1
2027,18,4,1,43,1
2028,9,3,0,14,0
2029,1,2,1,8,1
2030,20,5,1,42,1
2031,11,4,1,27,1
2032,19,7,0,48,0
2033,21,6,0,20,0
2034,7,9,1,47,1
2035,10,1,1,10,1
2036,23,1,1,28,1
2037,6,8,1,37,1
2038,23,6,1,36,1
2039,11,3,0,12,0
2040,10,7,0,38,0
2041,7,2,1,23,1
2042,5,1,1,9,1
2043,12,7,0,5,0
2044,16,2,0,8,0
2045,2,7,1,41,1
2046,24,1,0,13,0
2047,6,1,0,24,0
2048,12,9,0,7,1
2049,18,2,0,28,0
2050,16,3,1,5,1
2051,18,7,1,46,1
2052,6,5,0,42,0
2053,15,3,0,18,0
2054,8,3,0,26,0
2055,10,1,1,28,1
2056,20,2,0,28,0
2057,24,1,0,40,0
2058,22,3,0,6,0
2059,2,9,0,17,1
2060,2,1,0,26,0
2061,24,2,0,5,0
2062,15,9,0,34,1
2063,24,2,0,45,0
2064,17,2,1,9,1
2065,1,4,0,42,0
2066,4,7,0,17,0
2067,10,5,0,38,0
2068,14,8,0,41,1
2069,18,5,1,36,1
2070,1,8,1,22,1
2071,15,3,1,5,1
2072,7,2,1,27,1
2073,24,2,0,20,0
2074,16,8,1,11,1
2075,17,6,1,20,1
2076,8,8,1,21,1
2077,8,8,0,5,1
2078,15,8,0,38,1
2079,24,2,0,20,0
2080,2,6,1,19,1
2081,3,5,0,23,0
2082,19,9,1,37,1
2083,19,3,0,37,0
2084,4,1,1,47,1
2085,9,9,1,27,1
2086,11,1,0,47,0
2087,6,4,1,20,1
2088,5,5,1,24,1
2089,9,2,1,49,1
2090,21,1,1,6,1
2091,3,8,1,15,1
2092,17,8,0,23,1
2093,5,9,1,8,1
2094,3,1,1,16,1
2095,20,3,1,18,1
2096,7,2,0,32,0
2097,21,3,1,33,1
2098,24,4,0,26,0
2099,12,9,1,36,1
2100,16,1,1,48,1
2101,16,4,0,5,0
2102,12,2,1,48,1
2103,6,8,1,9,1
2104,15,2,0,8,0
2105,17,5,0,6,0
2106,16,7,1,16,1
2107,14,6,0,36,0
2108,5,6,1,33,1
2109,16,8,1,39,1
2110,9,3,1,42,1
2111,6,8,1,41,1
2112,1,2,1,10,1
2113,24,1,0,22,0
2114,14,4,1,43,1
2115,13,8,1,27,1
2116,17,5,1,34,1
2117,4,3,1,22,1
2118,11,8,1,45,1
2119,22,3,1,25,1
2120,14,3,1,26,1
2121,1,9,0,34,1
2122,1,8,0,30,1
2123,21,5,0,42,0
2124,3,7,1,35,1
2125,21,6,0,30,0
2126,15,6,1,25,1
2127,5,8,0,37,1
2128,20,9,0,14,1
2129,15,3,1,32,1
2130,8,5,0,45,0
2131,16,2,0,5,0
2132,24,3,0,20,0
2133,5,8,1,10,1
2134,4,5,1,41,1
2135,16,3,0,39,0
2136,10,1,0,35,0
2137,18,8,0,21,1
2138,20,9,0,48,1
2139,9,9,1,5,1
2140,5,2,1,37,1
2141,4,3,1,23,1
2142,20,8,0,5,1
2143,5,7,1,17,1
2144,19,1,0,17,0
2145,2,5,0,43,0
2146,22,5,0,5,0
2147,8,2,1,18,1
2148,14,8,1,9,1
2149,14,4,0,31,0
2150,12,6,0,41,0
2151,8,6,0,11,0
2152,11,3,0,34,0
2153,12,5,1,46,1
2154,18,8,1,47,1
2155,21,5,1,45,1
2156,3,3,1,6,1
2157,18,1,0,9,0
2158,5,6,1,28,1
2159,22,1,0,5,0
2160,2,3,0,19,0
2161,19,8,1,42,1
2162,5,9,0,9,1
2163,13,4,0,12,0
2164,12,3,1,46,1
2165,24,8,1,23,1
2166,17,1,1,36,1
2167,13,1,0,11,0
2168,14,5,0,39,0
2169,21,8,1,27,1
2170,16,3,0,36,0
2171,20,5,0,28,0
2172,23,6,0,14,0
2173,19,8,0,24,1
2174,9,1,1,40,1
2175,10,1,1,7,1
2176,16,8,0,6,1
2177,5,5,0,42,0
2178,1,8,0,41,1
2179,14,8,0,48,1
2180,10,7,1,21,1
2181,14,9,0,46,1
2182,17,3,0,13,0
2183,2,5,0,34,0
2184,10,6,0,20,0
2185,14,8,0,48,1
2186,17,4,1,48,1
2187,9,8,0,45,1
2188,11,3,1,14,1
2189,15,6,1,9,1
2190,13,7,0,18,0
2191,19,6,1,10,1
2192,13,2,0,20,0
2193,6,8,0,22,1
2194,20,1,0,41,0
2195,14,4,1,18,1
2196,10,5,0,9,0
2197,13,3,1,48,1
2198,22,5,0,21,0
2199,15,2,1,22,1
2200,19,7,1,16,1
2201,17,1,0,41,0
2202,4,2,0,24,0
2203,10,9,1,49,1
2204,7,3,0,37,0
2205,14,4,0,48,0
2206,9,1,1,41,1
2207,7,8,1,5,1
2208,10,4,1,19,1
2209,17,5,0,9,0
2210,17,3,1,42,1
2211,9,6,1,14,1
2212,8,3,0,21,0
2213,17,6,1,17,1
2214,5,9,0,39,1
2215,10,8,0,5,1
2216,13,5,0,36,0
2217,6,3,1,19,1
2218,4,4,1,49,1
2219,23,7,1,10,1
2220,17,9,0,8,1
2221,22,6,0,27,0
2222,19,5,0,20,0
2223,18,6,1,46,1
