order_id,order_date,city,zone,product,quantity,revenue
545,2025-02-10,Mumbai,East,Eggs,19,1216
546,2025-11-03,Bangalore,North,Bread,9,1107
547,2025-02-20,Delhi,North,Vegetables,14,1834
548,2025-06-04,Pune,South,Eggs,3,399
549,2025-12-16,Mumbai,North,Milk,6,312
550,2025-08-23,Delhi,East,Eggs,12,1008
551,2025-12-23,Pune,South,Milk,15,2085
552,2025-10-04,Bangalore,South,Vegetables,6,462
553,2025-03-14,Pune,South,Bread,3,282
554,2025-10-15,Bangalore,East,Vegetables,12,1764
555,2025-02-10,Bangalore,West,Bread,12,1536
556,2025-06-16,Mumbai,West,Vegetables,4,328
557,2025-07-15,Pune,West,Milk,5,280
558,2025-05-28,Bangalore,North,Bread,1,96
559,2025-05-06,Bangalore,North,Milk,18,2538
560,2025-11-21,Mumbai,West,Vegetables,6,678
561,2025-01-31,Chandigarh,North,Eggs,12,1368
562,2025-12-10,Bangalore,East,Rice,18,2124
563,2025-06-03,Bangalore,South,Rice,13,689
564,2025-11-02,Bangalore,North,Eggs,10,1000
565,2025-06-19,Chandigarh,North,Rice,10,860
566,2025-10-01,Chandigarh,North,Milk,6,702
567,2025-05-06,Chandigarh,North,Eggs,13,1404
568,2025-03-09,Pune,North,Milk,16,1136
569,2025-06-11,Pune,South,Eggs,17,1054
570,2025-02-11,Mumbai,West,Eggs,19,988
571,2025-01-21,Chandigarh,East,Vegetables,19,2546
572,2025-04-02,Pune,East,Eggs,19,950
573,2025-05-19,Chandigarh,East,Eggs,15,2205
574,2025-09-09,Mumbai,West,Milk,17,2516
575,2025-12-07,Chandigarh,North,Milk,19,1634
576,2025-05-27,Bangalore,North,Bread,5,425
577,2025-06-22,Chandigarh,South,Eggs,11,1133
578,2025-01-05,Delhi,West,Vegetables,11,1551
579,2025-01-12,Delhi,East,Rice,9,855
580,2025-12-18,Mumbai,West,Rice,16,1616
581,2025-08-04,Bangalore,East,Milk,1,111
582,2025-06-28,Pune,South,Rice,19,2470
583,2025-06-24,Chandigarh,East,Eggs,18,2538
584,2025-11-25,Chandigarh,North,Milk,3,291
585,2025-12-18,Bangalore,East,Rice,17,2482
586,2025-07-08,Mumbai,West,Eggs,5,310
587,2025-02-23,Mumbai,South,Eggs,11,1276
588,2025-07-13,Delhi,West,Rice,16,2000
589,2025-01-19,Mumbai,West,Bread,15,1260
590,2025-01-30,Bangalore,North,Vegetables,17,2040
591,2025-02-06,Pune,West,Eggs,5,250
592,2025-06-13,Bangalore,South,Milk,9,450
593,2025-09-17,Bangalore,East,Rice,2,190
594,2025-06-22,Mumbai,North,Eggs,14,1526
595,2025-03-07,Delhi,East,Bread,19,1235
596,2025-12-24,Chandigarh,South,Bread,10,650
597,2025-04-21,Chandigarh,South,Rice,13,1365
598,2025-04-30,Bangalore,South,Eggs,8,1088
599,2025-10-22,Delhi,North,Milk,7,714
600,2025-02-22,Bangalore,North,Milk,13,910
601,2025-01-23,Mumbai,South,Vegetables,17,1768
602,2025-02-21,Chandigarh,West,Bread,8,824
603,2025-02-22,Chandigarh,North,Rice,14,1386
604,2025-01-12,Mumbai,South,Bread,8,1048
605,2025-02-18,Delhi,East,Milk,11,1375
606,2025-08-02,Delhi,East,Bread,18,2610
607,2025-11-21,Chandigarh,North,Eggs,8,720
608,2025-04-17,Bangalore,North,Rice,11,1254
609,2025-04-10,Mumbai,East,Rice,2,186
610,2025-06-26,Chandigarh,East,Eggs,13,1716
611,2025-08-06,Pune,North,Vegetables,17,1819
612,2025-01-23,Pune,North,Rice,10,960
613,2025-01-24,Chandigarh,East,Milk,13,1066
614,2025-10-08,Delhi,North,Vegetables,4,384
615,2025-05-20,Pune,South,Milk,19,2508
616,2025-12-25,Chandigarh,West,Milk,5,485
617,2025-05-26,Bangalore,West,Milk,3,288
618,2025-07-29,Pune,North,Vegetables,7,434
619,2025-05-17,Delhi,South,Rice,2,130
620,2025-04-19,Pune,North,Bread,1,149
621,2025-09-21,Chandigarh,South,Rice,9,1233
622,2025-05-29,Chandigarh,West,Milk,6,558
623,2025-09-09,Bangalore,East,Eggs,4,280
624,2025-05-18,Pune,West,Eggs,17,1751
625,2025-01-13,Pune,South,Bread,10,950
626,2025-05-18,Bangalore,North,Rice,17,2533
627,2025-09-25,Chandigarh,West,Eggs,15,990
628,2025-08-16,Mumbai,West,Bread,11,814
629,2025-12-06,Chandigarh,West,Milk,6,684
630,2025-07-05,Chandigarh,East,Eggs,8,1128
631,2025-06-24,Delhi,South,Eggs,10,1080
632,2025-08-12,Pune,North,Milk,6,336
633,2025-05-06,Chandigarh,West,Rice,7,742
634,2025-05-15,Chandigarh,East,Rice,4,504
635,2025-11-27,Delhi,East,Milk,9,729
636,2025-08-02,Bangalore,West,Rice,8,752
637,2025-04-08,Mumbai,West,Eggs,9,702
638,2025-08-06,Chandigarh,South,Milk,15,2040
639,2025-04-06,Chandigarh,South,Rice,5,525
640,2025-01-28,Delhi,North,Rice,15,1215
641,2025-12-28,Delhi,South,Milk,12,1440
642,2025-12-05,Bangalore,North,Eggs,10,940
643,2025-12-17,Chandigarh,East,Rice,8,936
644,2025-06-24,Chandigarh,South,Vegetables,1,98
645,2025-06-23,Mumbai,South,Milk,15,1200
646,2025-03-25,Chandigarh,North,Rice,18,972
647,2025-08-14,Pune,South,Eggs,1,99
648,2025-10-21,Mumbai,South,Bread,14,1652
649,2025-08-11,Bangalore,South,Eggs,14,868
650,2025-08-23,Chandigarh,North,Milk,8,744
651,2025-11-29,Mumbai,East,Vegetables,16,1984
652,2025-06-18,Chandigarh,East,Vegetables,12,1428
653,2025-11-16,Bangalore,South,Milk,16,1680
654,2025-12-23,Delhi,South,Rice,12,720
655,2025-06-03,Chandigarh,West,Rice,6,786
656,2025-04-17,Bangalore,North,Bread,2,132
657,2025-05-21,Mumbai,West,Vegetables,2,114
658,2025-11-17,Bangalore,East,Milk,15,2145
659,2025-04-03,Chandigarh,North,Eggs,18,2430
660,2025-04-11,Chandigarh,West,Vegetables,10,850
661,2025-08-04,Mumbai,West,Bread,10,920
662,2025-04-01,Pune,East,Milk,8,776
663,2025-06-22,Mumbai,West,Milk,3,186
664,2025-06-09,Delhi,North,Milk,2,100
665,2025-04-27,Bangalore,East,Milk,3,399
666,2025-12-12,Delhi,South,Eggs,7,980
667,2025-04-24,Delhi,South,Bread,18,2106
668,2025-04-26,Mumbai,East,Rice,13,897
669,2025-07-12,Delhi,South,Bread,9,486
670,2025-08-09,Chandigarh,North,Rice,13,1170
671,2025-04-09,Chandigarh,South,Rice,19,1330
672,2025-07-18,Mumbai,West,Eggs,19,2071
673,2025-10-06,Mumbai,West,Bread,14,742
674,2025-02-10,Bangalore,West,Vegetables,13,1846
675,2025-11-20,Mumbai,East,Rice,14,1960
676,2025-07-14,Bangalore,West,Eggs,5,250
677,2025-01-24,Mumbai,West,Rice,4,588
678,2025-06-30,Chandigarh,East,Eggs,2,212
679,2025-09-11,Pune,South,Milk,5,720
680,2025-05-18,Pune,North,Vegetables,6,636
681,2025-12-08,Chandigarh,West,Vegetables,3,300
682,2025-08-27,Delhi,North,Eggs,6,510
683,2025-07-09,Pune,North,Rice,18,1422
684,2025-07-04,Bangalore,East,Vegetables,19,2413
685,2025-01-22,Pune,South,Eggs,7,455
686,2025-02-28,Mumbai,South,Rice,8,520
687,2025-05-19,Mumbai,South,Milk,2,116
688,2025-02-17,Chandigarh,East,Milk,17,1989
689,2025-07-10,Delhi,East,Vegetables,5,570
690,2025-07-13,Bangalore,South,Milk,17,2329
691,2025-06-16,Pune,South,Milk,15,1080
692,2025-09-08,Delhi,North,Milk,17,1411
693,2025-09-19,Chandigarh,West,Eggs,13,1547
694,2025-03-04,Delhi,West,Eggs,3,390
695,2025-09-28,Chandigarh,West,Vegetables,1,130
696,2025-02-12,Chandigarh,East,Bread,18,2376
697,2025-06-11,Pune,East,Vegetables,1,63
698,2025-06-17,Bangalore,North,Milk,19,1045
699,2025-12-02,Pune,West,Rice,5,380
700,2025-03-21,Bangalore,East,Bread,19,2375
701,2025-05-31,Mumbai,West,Rice,4,372
702,2025-01-07,Bangalore,South,Rice,5,605
703,2025-11-24,Chandigarh,North,Milk,19,2489
704,2025-11-27,Pune,East,Vegetables,12,1224
705,2025-04-07,Pune,North,Vegetables,17,935
706,2025-04-28,Bangalore,North,Bread,14,1652
707,2025-08-02,Pune,East,Bread,16,1088
708,2025-10-16,Pune,West,Rice,15,1320
709,2025-07-21,Delhi,North,Bread,18,2016
710,2025-11-18,Mumbai,North,Vegetables,10,660
711,2025-03-23,Mumbai,West,Milk,9,1062
712,2025-06-26,Chandigarh,East,Rice,17,2380
713,2025-04-08,Delhi,East,Bread,3,177
714,2025-01-22,Mumbai,East,Rice,10,870
715,2025-02-10,Chandigarh,West,Rice,15,1035
716,2025-11-05,Mumbai,South,Rice,3,345
717,2025-10-10,Mumbai,North,Milk,6,768
718,2025-08-21,Bangalore,West,Rice,16,1904
719,2025-03-06,Bangalore,South,Milk,2,156
720,2025-03-20,Bangalore,South,Rice,10,1020
721,2025-09-05,Chandigarh,South,Milk,16,1120
722,2025-10-28,Chandigarh,East,Milk,13,1001
723,2025-03-24,Delhi,South,Vegetables,9,765
724,2025-04-16,Delhi,South,Bread,9,855
725,2025-09-01,Bangalore,North,Milk,18,1512
726,2025-05-12,Pune,East,Milk,15,960
727,2025-09-30,Bangalore,North,Milk,19,2679
728,2025-07-31,Pune,West,Milk,10,990
729,2025-02-16,Delhi,North,Eggs,15,2175
730,2025-10-17,Bangalore,North,Bread,11,1067
731,2025-11-10,Delhi,East,Bread,3,333
732,2025-12-04,Bangalore,West,Rice,16,944
733,2025-12-24,Delhi,East,Rice,13,1235
734,2025-06-28,Mumbai,North,Milk,14,798
735,2025-10-22,Delhi,West,Vegetables,6,828
736,2025-02-06,Delhi,South,Rice,1,103
737,2025-02-27,Bangalore,East,Vegetables,2,220
738,2025-04-24,Chandigarh,East,Eggs,6,534
739,2025-01-18,Mumbai,East,Rice,15,2115
740,2025-08-02,Pune,East,Vegetables,13,689
741,2025-11-07,Bangalore,South,Bread,15,750
742,2025-12-07,Pune,North,Milk,1,87
743,2025-01-21,Mumbai,East,Rice,10,1410
744,2025-03-25,Bangalore,East,Vegetables,13,1248
745,2025-07-15,Chandigarh,West,Rice,5,250
746,2025-06-02,Pune,North,Bread,10,720
747,2025-10-29,Pune,West,Bread,13,1352
748,2025-10-22,Delhi,North,Eggs,17,1819
749,2025-04-19,Bangalore,East,Milk,9,495
750,2025-03-28,Delhi,West,Rice,5,455
751,2025-08-27,Pune,East,Eggs,9,702
752,2025-02-14,Delhi,East,Eggs,14,1008
753,2025-04-18,Mumbai,South,Milk,2,110
754,2025-05-02,Mumbai,East,Vegetables,17,1377
755,2025-06-11,Delhi,South,Vegetables,19,1615
756,2025-06-16,Bangalore,South,Vegetables,11,1397
757,2025-06-24,Delhi,South,Milk,8,464
758,2025-11-26,Mumbai,North,Eggs,19,2204
759,2025-05-21,Delhi,South,Eggs,18,2646
760,2025-02-17,Delhi,North,Eggs,16,2016
761,2025-10-09,Delhi,East,Eggs,7,959
762,2025-11-01,Bangalore,East,Bread,5,375
763,2025-07-12,Delhi,South,Milk,17,1734
764,2025-09-08,Pune,East,Eggs,11,814
765,2025-10-09,Chandigarh,West,Milk,11,891
766,2025-11-17,Pune,North,Milk,9,945
767,2025-04-28,Delhi,East,Eggs,19,1900
768,2025-09-28,Bangalore,East,Eggs,19,1292
769,2025-02-26,Mumbai,East,Bread,14,1106
770,2025-01-06,Chandigarh,East,Milk,8,568
771,2025-12-01,Chandigarh,West,Milk,8,680
772,2025-03-23,Mumbai,North,Eggs,17,1598
773,2025-08-09,Bangalore,South,Eggs,15,1035
774,2025-01-03,Bangalore,East,Vegetables,3,396
775,2025-04-17,Bangalore,South,Rice,11,1584
776,2025-09-13,Delhi,North,Vegetables,2,222
777,2025-07-26,Delhi,West,Milk,2,220
778,2025-11-14,Mumbai,West,Milk,5,470
779,2025-07-11,Chandigarh,North,Rice,3,396
780,2025-09-22,Chandigarh,South,Eggs,7,987
781,2025-08-03,Bangalore,North,Bread,17,1105
782,2025-03-03,Mumbai,West,Bread,4,540
783,2025-02-23,Bangalore,North,Eggs,13,780
784,2025-08-10,Chandigarh,South,Vegetables,2,286
785,2025-12-02,Delhi,South,Bread,11,1408
786,2025-12-12,Mumbai,South,Milk,18,1098
787,2025-06-15,Bangalore,South,Eggs,6,696
788,2025-06-22,Chandigarh,North,Bread,1,143
789,2025-12-22,Mumbai,East,Eggs,14,868
790,2025-10-06,Chandigarh,South,Eggs,15,1920
791,2025-01-28,Delhi,North,Eggs,12,984
792,2025-01-05,Chandigarh,West,Bread,3,384
793,2025-08-05,Bangalore,West,Eggs,16,880
794,2025-08-18,Mumbai,South,Rice,7,882
795,2025-09-13,Bangalore,West,Vegetables,1,103
796,2025-10-14,Bangalore,West,Eggs,11,1210
797,2025-12-31,Bangalore,East,Eggs,10,1160
798,2025-07-06,Pune,East,Rice,13,1092
799,2025-03-27,Mumbai,North,Vegetables,16,1344
800,2025-12-21,Bangalore,West,Eggs,15,1605
801,2025-01-25,Chandigarh,North,Eggs,10,1320
802,2025-03-15,Pune,East,Milk,19,1748
803,2025-12-09,Bangalore,South,Bread,16,2112
804,2025-11-11,Pune,East,Eggs,5,560
805,2025-09-03,Delhi,South,Vegetables,12,1188
806,2025-01-14,Bangalore,West,Rice,6,444
807,2025-02-24,Mumbai,West,Rice,18,1368
808,2025-12-09,Delhi,East,Milk,12,648
809,2025-12-05,Delhi,West,Vegetables,9,927
810,2025-04-14,Chandigarh,South,Bread,1,64
811,2025-04-03,Mumbai,West,Bread,15,1950
812,2025-02-28,Bangalore,East,Vegetables,16,1312
813,2025-08-10,Bangalore,West,Bread,8,552
814,2025-11-18,Pune,North,Bread,13,1638
815,2025-01-26,Bangalore,West,Vegetables,4,412
816,2025-05-30,Chandigarh,West,Eggs,8,736
817,2025-07-28,Chandigarh,West,Rice,8,1112
818,2025-02-14,Bangalore,East,Rice,7,903
819,2025-06-28,Chandigarh,North,Bread,9,756
820,2025-04-29,Delhi,West,Eggs,17,2448
821,2025-08-19,Pune,East,Vegetables,14,966
822,2025-03-05,Mumbai,South,Eggs,17,1122
823,2025-04-08,Mumbai,East,Vegetables,19,1140
824,2025-02-19,Mumbai,West,Vegetables,2,138
825,2025-10-20,Delhi,West,Vegetables,15,1995
826,2025-04-20,Pune,South,Vegetables,8,480
827,2025-01-28,Delhi,West,Eggs,10,880
828,2025-02-05,Pune,South,Vegetables,13,1885
829,2025-06-15,Mumbai,East,Rice,18,2034
830,2025-07-09,Pune,West,Bread,14,2030
831,2025-12-21,Chandigarh,West,Vegetables,8,584
832,2025-09-04,Mumbai,North,Bread,17,1938
833,2025-10-05,Pune,North,Bread,2,116
834,2025-04-16,Pune,North,Milk,19,2375
835,2025-08-06,Bangalore,North,Bread,8,552
836,2025-07-20,Chandigarh,West,Rice,13,1677
837,2025-02-17,Mumbai,West,Vegetables,7,1036
838,2025-12-31,Delhi,North,Eggs,8,496
839,2025-03-18,Delhi,West,Bread,6,792
840,2025-11-06,Chandigarh,West,Milk,14,2016
841,2025-07-06,Chandigarh,North,Rice,13,1053
842,2025-07-27,Pune,South,Milk,3,441
843,2025-02-01,Bangalore,South,Rice,6,762
844,2025-11-11,Pune,East,Eggs,12,1176
845,2025-09-11,Pune,South,Vegetables,9,720
846,2025-01-13,Pune,East,Bread,7,497
847,2025-10-03,Chandigarh,North,Milk,18,1764
848,2025-09-30,Mumbai,West,Bread,4,584
849,2025-06-23,Bangalore,South,Rice,13,936
850,2025-08-17,Delhi,West,Milk,13,1144
851,2025-09-03,Mumbai,East,Milk,16,816
852,2025-04-06,Mumbai,North,Bread,7,434
853,2025-04-04,Pune,West,Milk,13,1196
854,2025-04-26,Delhi,West,Bread,8,1056
855,2025-02-22,Chandigarh,South,Milk,12,1728
856,2025-01-01,Chandigarh,East,Rice,9,927
857,2025-09-22,Chandigarh,North,Eggs,2,258
858,2025-03-13,Bangalore,South,Vegetables,14,1484
859,2025-07-09,Bangalore,East,Rice,1,91
860,2025-08-09,Pune,North,Bread,17,2482
861,2025-07-11,Bangalore,South,Milk,6,516
862,2025-05-19,Delhi,North,Rice,17,2516
863,2025-04-14,Bangalore,East,Vegetables,2,224
864,2025-05-27,Chandigarh,South,Eggs,17,935
865,2025-08-02,Mumbai,North,Rice,19,2223
866,2025-09-26,Chandigarh,South,Milk,4,428
867,2025-09-04,Chandigarh,South,Rice,9,1341
868,2025-10-11,Delhi,South,Bread,3,315
869,2025-04-07,Chandigarh,West,Bread,16,1424
870,2025-05-17,Chandigarh,East,Eggs,4,348
871,2025-09-07,Mumbai,North,Bread,2,232
872,2025-07-30,Bangalore,West,Eggs,8,472
873,2025-10-10,Delhi,East,Rice,3,321
874,2025-02-13,Mumbai,East,Bread,12,1224
875,2025-05-20,Chandigarh,East,Milk,18,2394
876,2025-05-29,Delhi,West,Milk,2,158
877,2025-09-10,Mumbai,South,Vegetables,1,87
878,2025-01-25,Pune,West,Milk,15,1425
879,2025-04-23,Bangalore,West,Vegetables,5,595
880,2025-04-01,Mumbai,North,Vegetables,15,2040
881,2025-12-26,Bangalore,West,Bread,3,405
882,2025-06-29,Delhi,West,Rice,10,1380
883,2025-11-07,Pune,West,Rice,5,510
884,2025-07-16,Delhi,East,Bread,13,1846
885,2025-11-03,Bangalore,West,Vegetables,1,109
886,2025-03-31,Pune,East,Eggs,12,1056
887,2025-07-05,Pune,West,Bread,9,1296
888,2025-10-05,Pune,East,Milk,12,600
889,2025-07-01,Mumbai,North,Milk,1,112
890,2025-07-27,Delhi,North,Bread,6,888
891,2025-06-15,Delhi,West,Eggs,13,858
892,2025-01-14,Pune,East,Eggs,6,504
893,2025-09-02,Bangalore,West,Eggs,13,1040
894,2025-08-05,Mumbai,South,Eggs,17,1224
895,2025-02-28,Mumbai,South,Vegetables,6,714
896,2025-01-13,Chandigarh,East,Rice,17,1071
897,2025-12-03,Bangalore,East,Vegetables,11,924
898,2025-05-02,Chandigarh,West,Eggs,4,336
899,2025-12-29,Mumbai,North,Rice,17,2040
900,2025-11-10,Pune,West,Vegetables,4,248
901,2025-07-27,Chandigarh,West,Vegetables,8,864
902,2025-10-11,Pune,South,Rice,13,1807
903,2025-09-28,Bangalore,East,Milk,8,584
904,2025-09-21,Chandigarh,East,Bread,7,658
905,2025-10-13,Mumbai,South,Bread,16,2368
906,2025-08-09,Chandigarh,South,Rice,18,2124
907,2025-12-16,Mumbai,North,Vegetables,13,936
908,2025-01-06,Mumbai,South,Bread,4,568
909,2025-07-31,Bangalore,East,Rice,9,1107
910,2025-10-26,Delhi,West,Vegetables,10,600
911,2025-10-24,Bangalore,North,Rice,4,520
912,2025-05-30,Bangalore,North,Rice,1,133
913,2025-11-12,Chandigarh,East,Milk,10,520
914,2025-10-06,Mumbai,East,Eggs,18,2196
915,2025-02-16,Chandigarh,West,Milk,15,1770
916,2025-03-15,Mumbai,North,Bread,2,148
917,2025-11-30,Bangalore,West,Bread,9,666
918,2025-01-11,Pune,North,Eggs,10,1480
919,2025-03-05,Mumbai,West,Milk,7,910
920,2025-02-23,Bangalore,East,Milk,10,1310
921,2025-07-06,Mumbai,West,Milk,19,1273
922,2025-08-27,Mumbai,West,Vegetables,12,1152
923,2025-09-03,Mumbai,South,Rice,13,689
924,2025-09-20,Chandigarh,West,Eggs,15,1815
925,2025-03-04,Pune,North,Vegetables,11,726
926,2025-03-31,Chandigarh,West,Eggs,8,944
927,2025-04-11,Mumbai,East,Eggs,15,1875
928,2025-07-14,Chandigarh,East,Vegetables,5,390
929,2025-04-16,Pune,West,Eggs,19,2394
930,2025-06-13,Mumbai,South,Bread,6,672
931,2025-12-22,Pune,East,Bread,5,515
932,2025-11-14,Pune,West,Vegetables,13,1196
933,2025-11-25,Bangalore,East,Vegetables,15,1275
934,2025-05-28,Delhi,West,Vegetables,15,1920
935,2025-01-05,Chandigarh,East,Rice,18,2358
936,2025-11-20,Pune,West,Bread,5,355
937,2025-05-17,Mumbai,East,Vegetables,13,1183
938,2025-06-08,Bangalore,North,Eggs,19,2717
939,2025-06-30,Mumbai,East,Vegetables,19,2736
940,2025-07-13,Chandigarh,West,Milk,10,510
941,2025-10-29,Pune,East,Rice,16,1040
942,2025-12-07,Chandigarh,East,Bread,1,60
943,2025-04-05,Delhi,North,Rice,15,1485
944,2025-06-30,Mumbai,East,Bread,1,96
945,2025-09-17,Chandigarh,East,Bread,10,730
946,2025-11-02,Bangalore,East,Eggs,11,979
947,2025-07-14,Mumbai,East,Milk,3,183
948,2025-05-24,Mumbai,West,Vegetables,2,196
949,2025-10-08,Pune,South,Vegetables,6,462
950,2025-08-13,Pune,West,Milk,10,890
951,2025-09-03,Pune,South,Milk,10,960
952,2025-02-10,Mumbai,West,Bread,18,1368
953,2025-03-14,Chandigarh,South,Milk,2,122
954,2025-08-14,Chandigarh,East,Vegetables,10,1450
955,2025-05-04,Chandigarh,West,Rice,2,228
956,2025-02-26,Mumbai,North,Vegetables,2,160
957,2025-12-06,Pune,East,Eggs,5,385
958,2025-12-23,Mumbai,West,Bread,10,1270
959,2025-02-05,Pune,West,Eggs,12,852
960,2025-08-05,Delhi,North,Vegetables,4,420
961,2025-07-14,Pune,East,Rice,18,1566
962,2025-05-29,Bangalore,South,Vegetables,5,585
963,2025-03-28,Pune,East,Vegetables,16,2080
964,2025-11-06,Chandigarh,South,Eggs,17,1530
965,2025-12-09,Bangalore,South,Rice,13,988
966,2025-12-21,Delhi,West,Rice,1,80
967,2025-07-09,Pune,East,Vegetables,14,1442
968,2025-07-20,Pune,South,Milk,3,162
969,2025-11-21,Chandigarh,East,Milk,2,188
970,2025-07-31,Chandigarh,East,Rice,8,400
971,2025-12-10,Bangalore,North,Bread,7,721
972,2025-01-20,Bangalore,North,Bread,16,2368
973,2025-12-03,Mumbai,North,Vegetables,15,750
974,2025-01-29,Bangalore,North,Rice,6,342
975,2025-12-30,Chandigarh,West,Eggs,3,354
976,2025-09-17,Bangalore,South,Rice,9,792
977,2025-06-22,Bangalore,North,Eggs,6,840
978,2025-12-31,Bangalore,East,Vegetables,15,1530
979,2025-12-12,Bangalore,South,Rice,8,728
980,2025-05-17,Chandigarh,West,Rice,13,1001
981,2025-09-25,Bangalore,South,Bread,16,1408
982,2025-04-08,Bangalore,East,Vegetables,11,957
983,2025-08-08,Delhi,East,Rice,6,546
984,2025-09-24,Pune,West,Milk,15,840
985,2025-12-24,Chandigarh,East,Rice,12,900
986,2025-11-05,Delhi,North,Milk,5,475
987,2025-11-01,Mumbai,East,Vegetables,4,496
988,2025-10-06,Mumbai,West,Rice,9,1224
989,2025-01-26,Delhi,South,Eggs,15,1590
990,2025-06-13,Bangalore,South,Vegetables,19,2774
991,2025-07-27,Chandigarh,North,Eggs,17,1972
992,2025-12-24,Mumbai,East,Eggs,15,2070
993,2025-03-28,Delhi,South,Milk,6,678
994,2025-11-26,Mumbai,North,Eggs,18,1620
995,2025-11-04,Delhi,North,Vegetables,18,2520
996,2025-05-12,Bangalore,South,Bread,2,106
997,2025-03-12,Mumbai,North,Eggs,4,200
998,2025-09-10,Bangalore,West,Bread,3,171
999,2025-02-01,Delhi,South,Vegetables,11,836
1000,2025-02-16,Bangalore,East,Vegetables,16,2368
1001,2025-02-08,Mumbai,West,Milk,5,330
1002,2025-06-07,Bangalore,South,Vegetables,4,316
1003,2025-10-19,Mumbai,South,Eggs,12,1716
1004,2025-12-12,Mumbai,North,Vegetables,7,350
1005,2025-03-27,Bangalore,North,Bread,8,584
1006,2025-09-06,Mumbai,North,Bread,5,395
1007,2025-04-28,Bangalore,East,Milk,5,305
1008,2025-06-10,Bangalore,South,Eggs,12,936
1009,2025-06-29,Pune,West,Bread,15,765
1010,2025-06-20,Mumbai,West,Eggs,3,168
1011,2025-04-05,Mumbai,East,Vegetables,1,108
1012,2025-04-08,Pune,West,Bread,18,2106
1013,2025-01-25,Delhi,North,Rice,12,660
1014,2025-06-16,Chandigarh,West,Vegetables,16,2304
1015,2025-09-22,Mumbai,North,Eggs,19,1862
1016,2025-02-22,Bangalore,South,Rice,5,455
1017,2025-05-03,Bangalore,East,Bread,7,448
1018,2025-01-06,Chandigarh,East,Eggs,15,1260
1019,2025-01-08,Mumbai,West,Vegetables,19,2204
1020,2025-02-14,Pune,East,Milk,19,2546
1021,2025-11-23,Mumbai,North,Milk,14,1764
1022,2025-01-01,Mumbai,East,Milk,5,465
1023,2025-12-11,Delhi,West,Bread,18,1098
1024,2025-10-06,Bangalore,South,Eggs,14,1778
1025,2025-01-18,Pune,East,Vegetables,11,814
1026,2025-11-15,Delhi,West,Rice,18,1944
1027,2025-08-20,Chandigarh,West,Milk,15,870
1028,2025-09-06,Mumbai,West,Rice,4,380
1029,2025-10-07,Pune,North,Eggs,8,440
1030,2025-03-07,Mumbai,East,Eggs,18,2358
1031,2025-11-15,Chandigarh,East,Eggs,18,1728
1032,2025-07-22,Bangalore,East,Eggs,18,1872
1033,2025-02-14,Chandigarh,West,Milk,14,882
1034,2025-08-02,Bangalore,South,Vegetables,1,100
1035,2025-01-28,Bangalore,West,Eggs,1,68
1036,2025-04-09,Mumbai,East,Rice,17,1462
1037,2025-10-21,Pune,South,Vegetables,8,1032
1038,2025-06-22,Chandigarh,East,Eggs,16,1232
1039,2025-03-06,Bangalore,West,Rice,8,1072
1040,2025-12-18,Pune,East,Bread,11,792
1041,2025-11-09,Bangalore,North,Vegetables,15,2190
1042,2025-10-30,Bangalore,South,Bread,18,2466
1043,2025-12-13,Bangalore,North,Eggs,16,2128
1044,2025-10-14,Pune,South,Eggs,13,1378
1045,2025-12-09,Chandigarh,North,Eggs,13,1274
1046,2025-01-25,Mumbai,South,Milk,17,1309
1047,2025-09-06,Pune,South,Eggs,6,744
1048,2025-11-18,Bangalore,East,Eggs,11,693
1049,2025-06-01,Bangalore,South,Milk,3,438
1050,2025-07-09,Delhi,West,Milk,13,1092
1051,2025-05-06,Bangalore,South,Milk,13,1274
1052,2025-08-09,Bangalore,East,Rice,16,2352
1053,2025-11-25,Delhi,South,Rice,16,1648
1054,2025-12-02,Chandigarh,West,Bread,1,83
1055,2025-02-14,Pune,South,Milk,2,276
1056,2025-10-14,Mumbai,South,Milk,16,1408
1057,2025-03-29,Chandigarh,North,Milk,18,1962
1058,2025-07-10,Delhi,North,Milk,15,795
1059,2025-09-29,Bangalore,North,Vegetables,4,520
1060,2025-10-03,Mumbai,East,Bread,5,270
1061,2025-04-19,Mumbai,North,Milk,13,689
1062,2025-07-10,Delhi,South,Eggs,8,928
1063,2025-10-25,Pune,West,Eggs,11,1628
1064,2025-03-15,Chandigarh,West,Milk,12,1032
1065,2025-09-03,Chandigarh,East,Eggs,7,357
1066,2025-06-28,Pune,East,Milk,14,1946
1067,2025-08-24,Delhi,North,Bread,18,1242
1068,2025-04-16,Bangalore,South,Rice,13,1833
1069,2025-12-06,Pune,East,Rice,18,2232
1070,2025-05-24,Delhi,West,Milk,19,2109
1071,2025-02-04,Delhi,East,Vegetables,12,1248
1072,2025-11-01,Delhi,West,Rice,7,553
1073,2025-08-08,Chandigarh,East,Bread,8,1048
1074,2025-06-22,Pune,East,Rice,17,1904
1075,2025-02-05,Delhi,South,Bread,10,830
1076,2025-05-06,Delhi,East,Milk,6,468
1077,2025-11-27,Mumbai,East,Rice,14,1022
1078,2025-03-16,Pune,South,Rice,2,154
1079,2025-02-23,Bangalore,West,Rice,16,1120
