complaint_id,category,city,severity
3095,Wrong Item,Chandigarh,High
3096,Wrong Item,Delhi,Low
3097,Missing Item,Bangalore,Medium
3098,Wrong Item,Mumbai,High
3099,Damaged Product,Delhi,High
3100,Wrong Item,Delhi,High
3101,Missing Item,Mumbai,Medium
3102,Late Delivery,Delhi,High
3103,Wrong Item,Delhi,Low
3104,Missing Item,Delhi,High
3105,Late Delivery,Mumbai,Low
3106,Damaged Product,Chandigarh,Medium
3107,Late Delivery,Mumbai,High
3108,Late Delivery,Delhi,Medium
3109,Missing Item,Delhi,Low
3110,Damaged Product,Bangalore,Low
3111,Wrong Item,Chandigarh,Medium
3112,Wrong Item,Pune,Low
3113,Missing Item,Pune,Low
3114,Wrong Item,Mumbai,Low
3115,Missing Item,Chandigarh,High
3116,Wrong Item,Pune,High
3117,Late Delivery,Delhi,High
3118,Wrong Item,Pune,Medium
3119,Late Delivery,Delhi,High
3120,Wrong Item,Mumbai,Medium
3121,Damaged Product,Delhi,High
3122,Missing Item,Bangalore,Low
3123,Late Delivery,Pune,High
3124,Damaged Product,Pune,High
3125,Missing Item,Chandigarh,Medium
3126,Wrong Item,Bangalore,Low
3127,Late Delivery,Chandigarh,Medium
3128,Damaged Product,Mumbai,High
3129,Late Delivery,Delhi,Low
3130,Damaged Product,Chandigarh,High
3131,Wrong Item,Pune,High
3132,Missing Item,Pune,Medium
3133,Missing Item,Chandigarh,Medium
3134,Late Delivery,Mumbai,High
3135,Missing Item,Mumbai,Medium
3136,Late Delivery,Delhi,Low
3137,Damaged Product,Pune,High
3138,Wrong Item,Bangalore,High
3139,Wrong Item,Mumbai,Medium
3140,Wrong Item,Pune,High
3141,Damaged Product,Pune,Medium
3142,Wrong Item,Delhi,High
3143,Wrong Item,Mumbai,High
3144,Missing Item,Bangalore,High
3145,Wrong Item,Chandigarh,Medium
3146,Wrong Item,Bangalore,High
3147,Late Delivery,Mumbai,Medium
3148,Missing Item,Chandigarh,Medium
3149,Damaged Product,Chandigarh,High
3150,Wrong Item,Pune,Low
3151,Late Delivery,Chandigarh,Low
3152,Damaged Product,Mumbai,Low
3153,Wrong Item,Bangalore,Medium
3154,Wrong Item,Bangalore,High
3155,Damaged Product,Pune,High
3156,Missing Item,Bangalore,Low
3157,Late Delivery,Bangalore,Low
3158,Damaged Product,Pune,Medium
3159,Missing Item,Bangalore,Medium
3160,Late Delivery,Bangalore,Medium
3161,Damaged Product,Pune,High
3162,Damaged Product,Chandigarh,High
3163,Late Delivery,Delhi,Low
3164,Late Delivery,Delhi,High
3165,Late Delivery,Chandigarh,Low
3166,Late Delivery,Chandigarh,Medium
3167,Damaged Product,Delhi,Medium
3168,Damaged Product,Bangalore,Medium
3169,Wrong Item,Chandigarh,Medium
3170,Missing Item,Mumbai,High
3171,Damaged Product,Bangalore,Medium
3172,Late Delivery,Mumbai,High
3173,Late Delivery,Mumbai,High
3174,Missing Item,Mumbai,Low
3175,Late Delivery,Pune,High
3176,Late Delivery,Mumbai,Low
3177,Late Delivery,Delhi,Medium
3178,Late Delivery,Mumbai,High
3179,Late Delivery,Mumbai,Low
3180,Late Delivery,Delhi,Medium
3181,Late Delivery,Chandigarh,Low
3182,Wrong Item,Mumbai,Low
3183,Damaged Product,Chandigarh,Low
3184,Late Delivery,Mumbai,Medium
3185,Wrong Item,Pune,Medium
3186,Late Delivery,Chandigarh,High
3187,Damaged Product,Chandigarh,High
3188,Late Delivery,Mumbai,High
3189,Wrong Item,Pune,Low
3190,Damaged Product,Pune,Low
3191,Wrong Item,Chandigarh,High
3192,Missing Item,Bangalore,Medium
3193,Missing Item,Pune,Medium
3194,Wrong Item,Chandigarh,Low
3195,Late Delivery,Chandigarh,Low
3196,Damaged Product,Bangalore,Low
3197,Missing Item,Delhi,High
3198,Missing Item,Delhi,Medium
3199,Missing Item,Pune,Medium
3200,Late Delivery,Pune,High
3201,Wrong Item,Delhi,Low
3202,Damaged Product,Delhi,Low
3203,Missing Item,Pune,High
3204,Damaged Product,Bangalore,Medium
3205,Damaged Product,Delhi,High
3206,Wrong Item,Bangalore,High
3207,Late Delivery,Chandigarh,Medium
3208,Wrong Item,Chandigarh,Medium
3209,Damaged Product,Pune,Medium
3210,Damaged Product,Bangalore,Low
3211,Late Delivery,Pune,Low
3212,Missing Item,Chandigarh,Medium
3213,Wrong Item,Pune,Low
3214,Damaged Product,Bangalore,Medium
3215,Missing Item,Mumbai,Low
3216,Missing Item,Chandigarh,High
3217,Missing Item,Mumbai,High
3218,Damaged Product,Pune,Low
3219,Wrong Item,Chandigarh,High
3220,Damaged Product,Delhi,Medium
3221,Missing Item,Pune,Medium
3222,Damaged Product,Delhi,High
3223,Missing Item,Chandigarh,Low
3224,Wrong Item,Delhi,Low
3225,Missing Item,Chandigarh,High
3226,Missing Item,Mumbai,High
3227,Damaged Product,Mumbai,Medium
3228,Missing Item,Delhi,High
3229,Wrong Item,Mumbai,Low
3230,Damaged Product,Bangalore,Low
3231,Damaged Product,Chandigarh,Medium
3232,Wrong Item,Bangalore,High
3233,Wrong Item,Delhi,Low
3234,Late Delivery,Bangalore,High
3235,Late Delivery,Pune,Low
3236,Damaged Product,Bangalore,High
3237,Late Delivery,Mumbai,High
3238,Wrong Item,Pune,High
3239,Missing Item,Mumbai,Low
3240,Wrong Item,Mumbai,Medium
3241,Missing Item,Bangalore,Medium
3242,Late Delivery,Bangalore,Medium
3243,Late Delivery,Delhi,Low
3244,Damaged Product,Chandigarh,High
3245,Wrong Item,Delhi,Low
3246,Late Delivery,Bangalore,High
3247,Late Delivery,Delhi,Medium
3248,Damaged Product,Chandigarh,High
3249,Missing Item,Mumbai,Medium
3250,Wrong Item,Delhi,Low
3251,Late Delivery,Delhi,High
3252,Damaged Product,Bangalore,High
3253,Damaged Product,Delhi,High
3254,Late Delivery,Delhi,Low
3255,Wrong Item,Chandigarh,High
3256,Wrong Item,Bangalore,High
3257,Missing Item,Chandigarh,High
3258,Wrong Item,Pune,Medium
3259,Missing Item,Bangalore,Medium
3260,Damaged Product,Bangalore,Low
3261,Missing Item,Chandigarh,High
3262,Missing Item,Chandigarh,Medium
3263,Late Delivery,Delhi,High
3264,Late Delivery,Bangalore,Low
3265,Damaged Product,Mumbai,High
3266,Damaged Product,Delhi,Medium
3267,Late Delivery,Delhi,High
3268,Late Delivery,Mumbai,Medium
3269,Damaged Product,Delhi,High
3270,Late Delivery,Pune,Medium
3271,Late Delivery,Delhi,Low
3272,Missing Item,Delhi,High
3273,Missing Item,Bangalore,High
3274,Late Delivery,Delhi,Low
3275,Late Delivery,Pune,Low
3276,Wrong Item,Bangalore,Low
3277,Late Delivery,Chandigarh,High
3278,Missing Item,Bangalore,High
3279,Missing Item,Pune,Low
3280,Wrong Item,Delhi,Medium
3281,Late Delivery,Pune,High
3282,Wrong Item,Bangalore,High
3283,Missing Item,Delhi,Low
3284,Late Delivery,Mumbai,High
3285,Damaged Product,Bangalore,High
3286,Late Delivery,Pune,Medium
3287,Late Delivery,Delhi,High
3288,Wrong Item,Chandigarh,High
3289,Late Delivery,Delhi,Medium
3290,Missing Item,Bangalore,Low
3291,Damaged Product,Bangalore,High
3292,Damaged Product,Pune,Medium
3293,Missing Item,Mumbai,Medium
3294,Damaged Product,Bangalore,Medium
3295,Wrong Item,Delhi,Medium
3296,Late Delivery,Delhi,Low
3297,Missing Item,Mumbai,Low
3298,Wrong Item,Bangalore,Medium
3299,Late Delivery,Chandigarh,Medium
3300,Wrong Item,Pune,Medium
3301,Wrong Item,Mumbai,Medium
3302,Missing Item,Delhi,Medium
3303,Wrong Item,Chandigarh,Low
3304,Wrong Item,Bangalore,Medium
3305,Wrong Item,Chandigarh,High
3306,Late Delivery,Delhi,High
3307,Missing Item,Pune,Medium
3308,Damaged Product,Mumbai,High
3309,Damaged Product,Bangalore,Low
3310,Missing Item,Bangalore,Low
3311,Wrong Item,Pune,Medium
3312,Late Delivery,Mumbai,Medium
3313,Late Delivery,Bangalore,High
3314,Missing Item,Pune,High
3315,Missing Item,Pune,Medium
3316,Late Delivery,Delhi,Low
3317,Late Delivery,Delhi,Low
3318,Late Delivery,Chandigarh,Medium
3319,Late Delivery,Mumbai,High
3320,Missing Item,Delhi,Low
3321,Late Delivery,Pune,Low
3322,Damaged Product,Mumbai,High
3323,Late Delivery,Chandigarh,Medium
3324,Damaged Product,Mumbai,Medium
3325,Wrong Item,Bangalore,Low
3326,Damaged Product,Mumbai,Low
3327,Wrong Item,Delhi,Low
3328,Wrong Item,Delhi,High
3329,Damaged Product,Bangalore,Low
3330,Wrong Item,Pune,Medium
3331,Damaged Product,Mumbai,Low
3332,Late Delivery,Mumbai,Low
3333,Damaged Product,Delhi,Medium
3334,Missing Item,Mumbai,Low
3335,Late Delivery,Bangalore,Low
3336,Late Delivery,Pune,Medium
3337,Missing Item,Chandigarh,Low
3338,Late Delivery,Pune,Low
3339,Missing Item,Chandigarh,Medium
3340,Late Delivery,Delhi,High
3341,Damaged Product,Bangalore,High
3342,Missing Item,Delhi,Low
3343,Wrong Item,Pune,Medium
3344,Missing Item,Delhi,Medium
3345,Missing Item,Mumbai,High
3346,Wrong Item,Bangalore,Low
3347,Damaged Product,Delhi,Medium
3348,Missing Item,Bangalore,Medium
3349,Damaged Product,Delhi,High
3350,Missing Item,Mumbai,High
3351,Late Delivery,Mumbai,Low
3352,Late Delivery,Chandigarh,Medium
3353,Wrong Item,Pune,High
3354,Missing Item,Mumbai,Low
3355,Wrong Item,Chandigarh,High
3356,Damaged Product,Delhi,Medium
3357,Damaged Product,Chandigarh,Medium
3358,Missing Item,Chandigarh,Medium
3359,Wrong Item,Delhi,Medium
3360,Missing Item,Delhi,High
3361,Wrong Item,Bangalore,Low
3362,Missing Item,Mumbai,Medium
3363,Damaged Product,Bangalore,Low
3364,Damaged Product,Delhi,High
3365,Wrong Item,Chandigarh,Medium
3366,Damaged Product,Delhi,Medium
3367,Damaged Product,Mumbai,Medium
3368,Wrong Item,Bangalore,Low
3369,Wrong Item,Pune,High
3370,Wrong Item,Mumbai,High
3371,Late Delivery,Delhi,High
3372,Wrong Item,Chandigarh,Medium
3373,Missing Item,Chandigarh,Low
3374,Wrong Item,Chandigarh,Low
3375,Damaged Product,Chandigarh,Medium
3376,Missing Item,Delhi,High
3377,Wrong Item,Chandigarh,Low
3378,Wrong Item,Delhi,High
3379,Late Delivery,Mumbai,Medium
3380,Wrong Item,Bangalore,High
3381,Damaged Product,Chandigarh,Medium
3382,Missing Item,Bangalore,Low
3383,Late Delivery,Bangalore,High
3384,Damaged Product,Delhi,Medium
3385,Late Delivery,Chandigarh,Low
3386,Wrong Item,Delhi,Medium
3387,Wrong Item,Delhi,High
3388,Wrong Item,Bangalore,Low
3389,Wrong Item,Bangalore,High
3390,Missing Item,Chandigarh,High
3391,Wrong Item,Pune,Medium
3392,Missing Item,Delhi,High
3393,Missing Item,Mumbai,Medium
3394,Damaged Product,Delhi,Low
3395,Wrong Item,Pune,Medium
3396,Missing Item,Pune,Low
3397,Damaged Product,Bangalore,High
3398,Missing Item,Pune,Medium
3399,Late Delivery,Bangalore,Low
3400,Wrong Item,Delhi,Medium
3401,Missing Item,Mumbai,Low
3402,Damaged Product,Mumbai,High
3403,Late Delivery,Chandigarh,High
3404,Damaged Product,Pune,High
3405,Wrong Item,Chandigarh,Low
3406,Missing Item,Chandigarh,Medium
3407,Missing Item,Delhi,Medium
3408,Late Delivery,Mumbai,Low
3409,Late Delivery,Pune,Low
3410,Damaged Product,Chandigarh,Medium
3411,Damaged Product,Mumbai,Medium
3412,Late Delivery,Chandigarh,Medium
3413,Damaged Product,Bangalore,Low
3414,Missing Item,Delhi,High
3415,Missing Item,Delhi,High
3416,Wrong Item,Delhi,High
3417,Damaged Product,Chandigarh,High
3418,Wrong Item,Pune,High
3419,Damaged Product,Delhi,Low
3420,Missing Item,Chandigarh,Low
3421,Late Delivery,Chandigarh,Low
3422,Late Delivery,Mumbai,Low
3423,Late Delivery,Bangalore,Low
3424,Damaged Product,Chandigarh,Medium
3425,Damaged Product,Pune,High
3426,Missing Item,Mumbai,High
3427,Damaged Product,Bangalore,High
3428,Damaged Product,Mumbai,Medium
3429,Late Delivery,Delhi,Medium
3430,Late Delivery,Pune,Medium
3431,Damaged Product,Pune,High
3432,Wrong Item,Mumbai,Low
3433,Damaged Product,Bangalore,Medium
3434,Late Delivery,Delhi,High
3435,Damaged Product,Mumbai,High
3436,Wrong Item,Delhi,Low
3437,Damaged Product,Bangalore,High
3438,Wrong Item,Pune,Low
3439,Damaged Product,Mumbai,High
3440,Late Delivery,Delhi,High
3441,Damaged Product,Chandigarh,Medium
3442,Wrong Item,Mumbai,Medium
3443,Missing Item,Delhi,Medium
3444,Late Delivery,Delhi,Low
3445,Wrong Item,Delhi,Medium
3446,Missing Item,Chandigarh,Medium
3447,Wrong Item,Delhi,Medium
3448,Damaged Product,Bangalore,Low
3449,Damaged Product,Bangalore,Low
3450,Damaged Product,Bangalore,High
3451,Wrong Item,Mumbai,Low
3452,Damaged Product,Delhi,Medium
3453,Late Delivery,Pune,Medium
3454,Damaged Product,Pune,Medium
3455,Wrong Item,Chandigarh,Medium
3456,Wrong Item,Pune,Low
3457,Missing Item,Mumbai,Medium
3458,Wrong Item,Pune,High
3459,Damaged Product,Delhi,High
3460,Wrong Item,Mumbai,Medium
3461,Wrong Item,Bangalore,High
3462,Wrong Item,Chandigarh,Medium
3463,Wrong Item,Bangalore,High
3464,Wrong Item,Chandigarh,Low
3465,Missing Item,Bangalore,High
3466,Damaged Product,Chandigarh,Medium
3467,Missing Item,Pune,Low
3468,Wrong Item,Mumbai,High
3469,Wrong Item,Chandigarh,High
3470,Late Delivery,Pune,Low
3471,Damaged Product,Chandigarh,Medium
3472,Missing Item,Pune,Low
3473,Wrong Item,Delhi,Medium
3474,Missing Item,Pune,Medium
3475,Late Delivery,Mumbai,Medium
3476,Damaged Product,Pune,High
3477,Late Delivery,Bangalore,Medium
3478,Damaged Product,Pune,High
3479,Late Delivery,Mumbai,High
3480,Damaged Product,Bangalore,High
3481,Wrong Item,Chandigarh,High
3482,Missing Item,Chandigarh,Medium
3483,Missing Item,Mumbai,High
3484,Missing Item,Bangalore,Low
3485,Missing Item,Delhi,High
3486,Wrong Item,Pune,Medium
3487,Wrong Item,Bangalore,High
3488,Damaged Product,Chandigarh,Low
3489,Late Delivery,Pune,Low
3490,Late Delivery,Pune,Low
3491,Damaged Product,Pune,High
3492,Damaged Product,Pune,Low
3493,Late Delivery,Bangalore,Medium
3494,Missing Item,Mumbai,Medium
3495,Wrong Item,Mumbai,Medium
3496,Damaged Product,Mumbai,Low
3497,Wrong Item,Chandigarh,Medium
3498,Late Delivery,Bangalore,High
3499,Missing Item,Bangalore,High
3500,Missing Item,Chandigarh,Medium
3501,Damaged Product,Pune,High
3502,Late Delivery,Delhi,Low
3503,Missing Item,Bangalore,Medium
3504,Late Delivery,Mumbai,Medium
3505,Late Delivery,Delhi,Low
3506,Missing Item,Mumbai,Low
3507,Damaged Product,Delhi,Medium
3508,Missing Item,Mumbai,Low
3509,Wrong Item,Pune,Low
3510,Late Delivery,Bangalore,Medium
3511,Damaged Product,Pune,Medium
3512,Wrong Item,Chandigarh,Medium
3513,Damaged Product,Chandigarh,Medium
3514,Wrong Item,Mumbai,Medium
3515,Damaged Product,Delhi,High
3516,Wrong Item,Delhi,Low
3517,Late Delivery,Mumbai,High
3518,Late Delivery,Pune,High
3519,Wrong Item,Mumbai,High
3520,Wrong Item,Pune,Medium
3521,Damaged Product,Delhi,Medium
3522,Damaged Product,Bangalore,High
3523,Late Delivery,Delhi,Low
3524,Wrong Item,Bangalore,Low
3525,Missing Item,Delhi,Low
3526,Damaged Product,Chandigarh,High
3527,Late Delivery,Pune,Low
3528,Late Delivery,Mumbai,High
3529,Late Delivery,Mumbai,High
3530,Damaged Product,Bangalore,High
3531,Late Delivery,Mumbai,Low
3532,Damaged Product,Pune,Medium
3533,Missing Item,Delhi,Low
3534,Missing Item,Chandigarh,Low
3535,Wrong Item,Bangalore,Low
3536,Missing Item,Delhi,High
3537,Damaged Product,Bangalore,Low
3538,Missing Item,Mumbai,High
3539,Missing Item,Bangalore,Low
3540,Damaged Product,Delhi,Medium
3541,Missing Item,Chandigarh,Medium
3542,Wrong Item,Pune,High
3543,Damaged Product,Mumbai,Medium
3544,Wrong Item,Bangalore,Low
3545,Wrong Item,Delhi,High
3546,Missing Item,Chandigarh,Medium
3547,Missing Item,Mumbai,Low
3548,Missing Item,Mumbai,Medium
3549,Damaged Product,Pune,High
3550,Missing Item,Bangalore,Medium
3551,Wrong Item,Delhi,High
3552,Missing Item,Mumbai,High
3553,Damaged Product,Chandigarh,High
3554,Late Delivery,Chandigarh,Low
3555,Wrong Item,Delhi,Low
3556,Late Delivery,Pune,High
3557,Damaged Product,Delhi,High
3558,Missing Item,Chandigarh,High
3559,Missing Item,Bangalore,Medium
3560,Damaged Product,Delhi,High
3561,Damaged Product,Delhi,Medium
3562,Wrong Item,Delhi,Medium
3563,Late Delivery,Chandigarh,High
3564,Late Delivery,Pune,High
3565,Wrong Item,Pune,Low
3566,Wrong Item,Pune,Medium
3567,Late Delivery,Bangalore,High
3568,Damaged Product,Delhi,Low
3569,Late Delivery,Bangalore,Medium
3570,Late Delivery,Delhi,Low
3571,Wrong Item,Delhi,Medium
3572,Late Delivery,Mumbai,High
3573,Damaged Product,Bangalore,Medium
3574,Damaged Product,Delhi,Low
3575,Late Delivery,Bangalore,Low
3576,Wrong Item,Mumbai,High
3577,Wrong Item,Bangalore,Low
3578,Wrong Item,Mumbai,Medium
3579,Wrong Item,Chandigarh,Medium
3580,Missing Item,Delhi,High
3581,Damaged Product,Mumbai,Low
3582,Late Delivery,Delhi,High
3583,Wrong Item,Chandigarh,Medium
3584,Late Delivery,Bangalore,High
3585,Damaged Product,Mumbai,Medium
3586,Late Delivery,Mumbai,Low
3587,Late Delivery,Chandigarh,Medium
3588,Damaged Product,Bangalore,High
3589,Damaged Product,Pune,Low
3590,Wrong Item,Chandigarh,High
3591,Wrong Item,Chandigarh,High
3592,Late Delivery,Pune,Low
3593,Wrong Item,Chandigarh,High
3594,Late Delivery,Pune,Low
3595,Missing Item,Delhi,High
3596,Damaged Product,Pune,Low
3597,Damaged Product,Bangalore,Low
3598,Late Delivery,Pune,High
3599,Missing Item,Mumbai,High
3600,Damaged Product,Bangalore,High
3601,Wrong Item,Delhi,Medium
3602,Wrong Item,Delhi,High
3603,Damaged Product,Mumbai,Low
3604,Late Delivery,Delhi,High
3605,Wrong Item,Delhi,High
3606,Damaged Product,Delhi,High
3607,Missing Item,Chandigarh,Low
3608,Missing Item,Bangalore,Medium
3609,Damaged Product,Bangalore,High
3610,Late Delivery,Bangalore,Low
3611,Wrong Item,Bangalore,Medium
3612,Damaged Product,Pune,Medium
3613,Late Delivery,Delhi,Low
3614,Wrong Item,Mumbai,Medium
3615,Missing Item,Pune,Low
3616,Missing Item,Mumbai,High
3617,Damaged Product,Delhi,High
3618,Wrong Item,Bangalore,High
3619,Late Delivery,Delhi,Medium
3620,Damaged Product,Mumbai,Low
3621,Late Delivery,Bangalore,Medium
3622,Damaged Product,Chandigarh,Medium
3623,Late Delivery,Pune,Low
3624,Late Delivery,Bangalore,Medium
3625,Wrong Item,Delhi,High
3626,Missing Item,Delhi,High
3627,Missing Item,Chandigarh,Low
3628,Missing Item,Bangalore,High
3629,Missing Item,Pune,Medium
3630,Missing Item,Mumbai,Medium
3631,Missing Item,Delhi,Medium
3632,Damaged Product,Pune,High
3633,Damaged Product,Bangalore,Low
3634,Missing Item,Chandigarh,Medium
3635,Wrong Item,Chandigarh,Low
3636,Late Delivery,Chandigarh,Medium
3637,Late Delivery,Pune,High
3638,Missing Item,Bangalore,High
3639,Wrong Item,Chandigarh,Low
3640,Wrong Item,Pune,Medium
3641,Damaged Product,Mumbai,Low
3642,Wrong Item,Mumbai,High
3643,Wrong Item,Bangalore,High
3644,Late Delivery,Mumbai,High
3645,Damaged Product,Bangalore,Low
3646,Late Delivery,Delhi,Low
3647,Late Delivery,Delhi,High
3648,Damaged Product,Bangalore,High
3649,Wrong Item,Chandigarh,High
3650,Missing Item,Pune,High
3651,Missing Item,Pune,Medium
3652,Missing Item,Mumbai,High
3653,Wrong Item,Pune,Low
3654,Wrong Item,Pune,High
3655,Wrong Item,Bangalore,High
3656,Late Delivery,Bangalore,Low
3657,Wrong Item,Pune,Low
3658,Missing Item,Pune,High
3659,Wrong Item,Chandigarh,Medium
3660,Wrong Item,Mumbai,Low
3661,Damaged Product,Mumbai,High
3662,Damaged Product,Delhi,Medium
3663,Missing Item,Bangalore,Medium
3664,Missing Item,Pune,High
3665,Missing Item,Bangalore,High
3666,Late Delivery,Bangalore,Medium
3667,Wrong Item,Chandigarh,Low
3668,Wrong Item,Pune,Low
3669,Wrong Item,Delhi,High
3670,Late Delivery,Bangalore,Medium
3671,Late Delivery,Mumbai,High
3672,Missing Item,Mumbai,Low
3673,Wrong Item,Bangalore,High
3674,Late Delivery,Chandigarh,Medium
3675,Late Delivery,Mumbai,Medium
3676,Damaged Product,Chandigarh,Low
3677,Wrong Item,Delhi,Low
3678,Missing Item,Bangalore,Low
3679,Missing Item,Pune,High
3680,Wrong Item,Delhi,Low
3681,Wrong Item,Pune,High
3682,Missing Item,Delhi,Low
3683,Missing Item,Mumbai,Low
3684,Missing Item,Chandigarh,High
3685,Wrong Item,Delhi,High
3686,Late Delivery,Pune,Medium
3687,Wrong Item,Mumbai,Low
3688,Missing Item,Mumbai,Low
3689,Wrong Item,Pune,High
3690,Damaged Product,Delhi,High
3691,Missing Item,Pune,Medium
3692,Damaged Product,Bangalore,Low
3693,Wrong Item,Chandigarh,High
3694,Wrong Item,Pune,Medium
3695,Late Delivery,Mumbai,Medium
3696,Missing Item,Delhi,Low
3697,Damaged Product,Mumbai,Low
3698,Late Delivery,Pune,High
3699,Missing Item,Bangalore,High
3700,Damaged Product,Pune,High
3701,Late Delivery,Chandigarh,Low
3702,Missing Item,Pune,Medium
3703,Damaged Product,Pune,Medium
3704,Damaged Product,Delhi,High
3705,Missing Item,Chandigarh,Low
3706,Missing Item,Pune,Medium
3707,Late Delivery,Chandigarh,Low
3708,Missing Item,Chandigarh,Medium
3709,Missing Item,Bangalore,High
3710,Missing Item,Pune,Medium
3711,Late Delivery,Chandigarh,Low
3712,Damaged Product,Chandigarh,Low
3713,Wrong Item,Mumbai,High
3714,Late Delivery,Delhi,Low
3715,Damaged Product,Delhi,High
3716,Missing Item,Pune,High
3717,Late Delivery,Bangalore,Low
3718,Late Delivery,Bangalore,Medium
3719,Missing Item,Pune,Medium
3720,Missing Item,Mumbai,Medium
3721,Missing Item,Pune,Low
3722,Late Delivery,Delhi,Medium
3723,Missing Item,Pune,Low
3724,Late Delivery,Delhi,Low
3725,Wrong Item,Delhi,Medium
3726,Missing Item,Bangalore,Low
3727,Damaged Product,Mumbai,High
3728,Wrong Item,Mumbai,Low
3729,Damaged Product,Bangalore,Medium
3730,Wrong Item,Delhi,Low
3731,Missing Item,Chandigarh,Medium
3732,Missing Item,Chandigarh,Medium
3733,Missing Item,Mumbai,Low
3734,Damaged Product,Bangalore,Medium
3735,Missing Item,Delhi,Low
3736,Damaged Product,Mumbai,Low
3737,Missing Item,Mumbai,Medium
3738,Missing Item,Bangalore,Low
3739,Damaged Product,Delhi,Medium
3740,Late Delivery,Pune,Low
3741,Late Delivery,Chandigarh,Low
3742,Damaged Product,Mumbai,Medium
3743,Wrong Item,Mumbai,Low
3744,Damaged Product,Bangalore,Medium
3745,Damaged Product,Mumbai,Medium
3746,Wrong Item,Pune,High
3747,Late Delivery,Chandigarh,Medium
3748,Missing Item,Pune,Medium
3749,Damaged Product,Bangalore,Low
3750,Damaged Product,Pune,Medium
3751,Missing Item,Mumbai,High
3752,Late Delivery,Mumbai,Medium
3753,Missing Item,Bangalore,Low
3754,Late Delivery,Pune,Low
3755,Damaged Product,Mumbai,Medium
3756,Damaged Product,Pune,Medium
3757,Wrong Item,Delhi,Medium
3758,Wrong Item,Chandigarh,Low
3759,Wrong Item,Chandigarh,High
3760,Missing Item,Bangalore,Medium
3761,Missing Item,Mumbai,Low
3762,Missing Item,Mumbai,Low
3763,Missing Item,Pune,Medium
3764,Missing Item,Bangalore,High
3765,Damaged Product,Pune,Low
3766,Missing Item,Delhi,Medium
3767,Late Delivery,Pune,Low
3768,Wrong Item,Mumbai,High
3769,Late Delivery,Chandigarh,Medium
3770,Missing Item,Bangalore,Low
3771,Missing Item,Bangalore,Medium
3772,Damaged Product,Pune,Medium
3773,Wrong Item,Delhi,Low
3774,Late Delivery,Pune,High
3775,Wrong Item,Chandigarh,Medium
3776,Damaged Product,Pune,Medium
3777,Damaged Product,Bangalore,Medium
3778,Damaged Product,Pune,Low
3779,Missing Item,Bangalore,High
3780,Damaged Product,Delhi,Medium
3781,Late Delivery,Bangalore,High
3782,Late Delivery,Chandigarh,High
3783,Late Delivery,Chandigarh,Medium
3784,Damaged Product,Chandigarh,High
3785,Damaged Product,Mumbai,Low
3786,Wrong Item,Pune,Medium
3787,Wrong Item,Bangalore,Medium
3788,Late Delivery,Pune,High
3789,Late Delivery,Pune,Low
3790,Wrong Item,Chandigarh,High
3791,Wrong Item,Chandigarh,High
3792,Late Delivery,Pune,Low
3793,Damaged Product,Pune,High
3794,Wrong Item,Chandigarh,Low
3795,Damaged Product,Mumbai,High
3796,Damaged Product,Pune,Low
3797,Late Delivery,Pune,High
3798,Late Delivery,Delhi,Low
3799,Missing Item,Bangalore,Low
3800,Damaged Product,Bangalore,Medium
3801,Missing Item,Bangalore,High
3802,Damaged Product,Bangalore,Low
3803,Wrong Item,Chandigarh,Medium
3804,Missing Item,Bangalore,High
3805,Late Delivery,Delhi,Medium
3806,Wrong Item,Mumbai,High
3807,Damaged Product,Chandigarh,High
3808,Missing Item,Bangalore,High
3809,Wrong Item,Chandigarh,Medium
3810,Late Delivery,Pune,Medium
3811,Missing Item,Pune,High
3812,Missing Item,Bangalore,High
3813,Wrong Item,Mumbai,Medium
3814,Late Delivery,Chandigarh,High
3815,Damaged Product,Pune,Low
3816,Damaged Product,Delhi,High
3817,Missing Item,Delhi,Low
3818,Late Delivery,Delhi,Medium
3819,Damaged Product,Bangalore,High
3820,Missing Item,Mumbai,Medium
3821,Damaged Product,Chandigarh,Low
3822,Wrong Item,Bangalore,Medium
3823,Missing Item,Delhi,Medium
3824,Damaged Product,Delhi,High
3825,Damaged Product,Bangalore,Low
3826,Damaged Product,Pune,High
3827,Damaged Product,Pune,Medium
3828,Wrong Item,Chandigarh,Low
3829,Missing Item,Mumbai,High
3830,Late Delivery,Bangalore,Medium
3831,Late Delivery,Bangalore,Low
3832,Missing Item,Bangalore,Low
3833,Wrong Item,Pune,Medium
3834,Late Delivery,Delhi,Medium
3835,Damaged Product,Mumbai,Medium
3836,Damaged Product,Bangalore,Medium
3837,Late Delivery,Bangalore,Low
3838,Damaged Product,Delhi,High
3839,Missing Item,Bangalore,Medium
3840,Missing Item,Mumbai,High
3841,Missing Item,Pune,High
3842,Wrong Item,Mumbai,Medium
3843,Damaged Product,Chandigarh,Low
3844,Late Delivery,Bangalore,High
3845,Damaged Product,Pune,Low
3846,Missing Item,Chandigarh,High
3847,Late Delivery,Bangalore,High
3848,Late Delivery,Chandigarh,Medium
3849,Wrong Item,Delhi,Medium
3850,Damaged Product,Pune,Low
3851,Late Delivery,Delhi,Medium
3852,Late Delivery,Bangalore,High
3853,Wrong Item,Bangalore,Low
3854,Wrong Item,Chandigarh,Low
3855,Damaged Product,Delhi,High
3856,Late Delivery,Chandigarh,High
3857,Damaged Product,Chandigarh,Low
3858,Wrong Item,Bangalore,Medium
